,armorDestroy,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979513.228,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5BF6A0>,,,,1527979513.228,,,,608800.6875,478054.78125,422.1499938964844
1527979523.26,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5BF0F0>,,,,1527979523.26,,,,608383.4375,478847.1875,359.67999267578125
1527979528.79,,,,,<itemEquip.itemEquip object at 0x00000184B9A1D5C0>,,,,,,,,,1527979528.79,,,,607927.0625,479686.59375,352.5099792480469
1527979528.7900999,,,,,,<itemPickup.itemPickup object at 0x00000184B9D7CF98>,,,,,,,,1527979528.7900999,,,,607927.0625,479686.59375,352.5099792480469
1527979533.232,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5C4BA8>,,,,1527979533.232,,,,607562.625,479764.0625,352.5099792480469
1527979543.245,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5C8630>,,,,1527979543.245,,,,608002.1875,479545.875,352.5099792480469
1527979550.119,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x00000184BA925160>,,,1527979550.119,,,,607987.0,479224.625,352.5099792480469
1527979551.056,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA161198>,,,,,,1527979551.056,,,,607980.25,479219.34375,352.5099792480469
1527979551.161,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA1611D0>,,,,,,1527979551.161,,,,607992.75,479207.59375,352.5099792480469
1527979551.26,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA161320>,,,,,,1527979551.26,,,,608005.5,479195.3125,352.5099792480469
1527979551.397,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA161470>,,,,,,1527979551.397,,,,608016.5625,479184.375,352.5099792480469
1527979551.43,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x00000184BA925198>,,,1527979551.43,,,,608016.4375,479184.28125,352.5099792480469
1527979551.508,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA1615C0>,,,,,,1527979551.508,,,,608014.8125,479185.78125,352.5099792480469
1527979551.619,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA161710>,,,,,,1527979551.619,,,,608015.875,479184.90625,352.5099792480469
1527979551.754,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA161860>,,,,,,1527979551.754,,,,608022.4375,479179.625,352.5099792480469
1527979551.861,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA161A58>,,,,,,1527979551.861,,,,608018.125,479182.59375,352.5099792480469
1527979551.928,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x00000184BA925278>,,,1527979551.928,,,,608016.5625,479183.625,352.5099792480469
1527979552.004,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA161BA8>,,,,,,1527979552.004,,,,608016.125,479184.0625,352.5099792480469
