,armorDestroy,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979165.262,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5323C8>,,,,1527979165.262,,,,567094.8125,385691.3125,729.6300048828125
1527979166.661,,,,,,<itemPickup.itemPickup object at 0x00000184B9C92F98>,,,,,,,,1527979166.661,,,,567268.0625,385693.75,729.6300048828125
1527979168.837,,,,<itemDrop.itemDrop object at 0x00000184B98BC6A0>,,,,,,,,,,1527979168.837,,,,567256.125,385715.34375,729.6300048828125
1527979168.8370998,,,,,<itemEquip.itemEquip object at 0x00000184B99E6DA0>,,,,,,,,,1527979168.8370998,,,,567256.125,385715.34375,729.6300048828125
1527979168.8372,,,,,,<itemPickup.itemPickup object at 0x00000184B9C98BA8>,,,,,,,,1527979168.8372,,,,567256.125,385715.34375,729.6300048828125
1527979168.8372998,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B3B4A8>,,,,,,,1527979168.8372998,,,,567256.125,385715.34375,729.6300048828125
1527979168.838,,,,,,<itemPickup.itemPickup object at 0x00000184B9C98C18>,,,,,,,,1527979168.838,,,,567256.125,385715.34375,729.6300048828125
1527979169.554,,,,<itemDrop.itemDrop object at 0x00000184B98BC710>,,,,,,,,,,1527979169.554,,,,567197.9375,385752.1875,729.6300048828125
1527979175.281,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5375F8>,,,,1527979175.281,,,,566803.6875,385347.0625,701.5899658203125
1527979185.243,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA53C780>,,,,1527979185.243,,,,567861.0625,383624.5625,973.5999755859376
1527979195.245,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5408D0>,,,,1527979195.245,,,,568717.8125,382274.1875,1427.75
1527979205.264,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA545940>,,,,1527979205.264,,,,569139.0,380686.21875,1425.3299560546875
1527979207.408,,,,,<itemEquip.itemEquip object at 0x00000184B99F4CC0>,,,,,,,,,1527979207.408,,,,569231.5625,380177.1875,1453.3599853515625
1527979207.4081,,,,,,<itemPickup.itemPickup object at 0x00000184B9CC4080>,,,,,,,,1527979207.4081,,,,569231.5625,380177.1875,1453.3599853515625
1527979214.629,,,,,,<itemPickup.itemPickup object at 0x00000184B9CD17B8>,,,,,,,,1527979214.629,,,,570655.375,381011.75,1425.3499755859375
1527979214.63,,,,<itemDrop.itemDrop object at 0x00000184B98BF9E8>,,,,,,,,,,1527979214.63,,,,570655.375,381011.75,1425.3499755859375
1527979214.6301,,,,,<itemEquip.itemEquip object at 0x00000184B99F9940>,,,,,,,,,1527979214.6301,,,,570655.375,381011.75,1425.3499755859375
1527979214.6302001,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B46B00>,,,,,,,1527979214.6302001,,,,570655.375,381011.75,1425.3499755859375
1527979214.631,,,,,,<itemPickup.itemPickup object at 0x00000184B9CD1828>,,,,,,,,1527979214.631,,,,570655.375,381011.75,1425.3499755859375
1527979215.238,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA54B9B0>,,,,1527979215.238,,,,570659.375,381015.34375,1425.3499755859375
1527979215.6,,,,,,<itemPickup.itemPickup object at 0x00000184B9CD1B38>,,,,,,,,1527979215.6,,,,570659.375,381015.34375,1425.3499755859375
1527979216.676,,,,,,<itemPickup.itemPickup object at 0x00000184B9CD7208>,,,,,,,,1527979216.676,,,,570659.375,381015.34375,1425.3499755859375
1527979216.677,,,,<itemDrop.itemDrop object at 0x00000184B98BFC88>,,,,,,,,,,1527979216.677,,,,570659.375,381015.34375,1425.3499755859375
1527979216.6771,,,,,<itemEquip.itemEquip object at 0x00000184B99F9C50>,,,,,,,,,1527979216.6771,,,,570659.375,381015.34375,1425.3499755859375
1527979216.6772,,,,,,<itemPickup.itemPickup object at 0x00000184B9CD7278>,,,,,,,,1527979216.6772,,,,570659.375,381015.34375,1425.3499755859375
1527979216.6773,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B46E10>,,,,,,,1527979216.6773,,,,570659.375,381015.34375,1425.3499755859375
1527979220.805,,,,,,<itemPickup.itemPickup object at 0x00000184B9CD7C88>,,,,,,,,1527979220.805,,,,570653.0625,380991.84375,1453.3499755859375
1527979221.178,,,,,,<itemPickup.itemPickup object at 0x00000184B9CD7E48>,,,,,,,,1527979221.178,,,,570653.0625,380991.84375,1453.3499755859375
