,armorDestroy,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979304.7740998,,,,,,<itemPickup.itemPickup object at 0x00000184B9D219E8>,,,,,,,,1527979304.7740998,,,,122446.6171875,119762.390625,633.0700073242188
1527979305.685,,,,,,<itemPickup.itemPickup object at 0x00000184B9D21DD8>,,,,,,,,1527979305.685,,,,122446.6171875,119762.390625,633.0700073242188
1527979305.6850998,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B689B0>,,,,,,,1527979305.6850998,,,,122446.6171875,119762.390625,633.0700073242188
1527979305.686,,,,<itemDrop.itemDrop object at 0x00000184B93322E8>,,,,,,,,,,1527979305.686,,,,122446.6171875,119762.390625,633.0700073242188
1527979305.6861,,,,,<itemEquip.itemEquip object at 0x00000184B9A0A9B0>,,,,,,,,,1527979305.6861,,,,122446.6171875,119762.390625,633.0700073242188
1527979305.6862001,,,,,,<itemPickup.itemPickup object at 0x00000184B9D21E48>,,,,,,,,1527979305.6862001,,,,122446.6171875,119762.390625,633.0700073242188
1527979306.782,,,,,,<itemPickup.itemPickup object at 0x00000184B9D21160>,,,,,,,,1527979306.782,,,,122446.6171875,119762.390625,633.0700073242188
1527979307.577,,,,,,<itemPickup.itemPickup object at 0x00000184B9D251D0>,,,,,,,,1527979307.577,,,,122446.6171875,119762.390625,633.0700073242188
1527979308.699,,,,,,<itemPickup.itemPickup object at 0x00000184B9D25358>,,,,,,,,1527979308.699,,,,122476.65625,119767.296875,633.0700073242188
1527979311.304,,<itemAttach.itemAttach object at 0x00000184B95CCF28>,,,,,,,,,,,,1527979311.304,,,,122958.4765625,120004.1484375,633.0700073242188
1527979312.723,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5764E0>,,,,1527979312.723,,,,122958.4765625,120004.1484375,633.0700073242188
1527979314.75,,,,<itemDrop.itemDrop object at 0x00000184B9332588>,,,,,,,,,,1527979314.75,,,,122958.4765625,120004.1484375,633.0700073242188
1527979315.668,,,,,,<itemPickup.itemPickup object at 0x00000184B9D2A588>,,,,,,,,1527979315.668,,,,122958.4765625,120004.1484375,633.0700073242188
1527979315.6680999,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B68390>,,,,,,,1527979315.6680999,,,,122958.4765625,120004.1484375,633.0700073242188
1527979315.669,,,,<itemDrop.itemDrop object at 0x00000184B9332668>,,,,,,,,,,1527979315.669,,,,122958.4765625,120004.1484375,633.0700073242188
1527979319.087,,,,<itemDrop.itemDrop object at 0x00000184B93327B8>,,,,,,,,,,1527979319.087,,,,123037.296875,120026.078125,633.0700073242188
1527979322.742,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA57B240>,,,,1527979322.742,,,,122765.546875,120172.5703125,472.9299926757813
1527979332.789,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA57BF60>,,,,1527979332.789,,,,119342.546875,119414.8359375,361.6600036621094
1527979333.879,,,,,,<itemPickup.itemPickup object at 0x00000184B9D32278>,,,,,,,,1527979333.879,,,,119678.9609375,119449.984375,357.5199890136719
1527979334.636,,,,<itemDrop.itemDrop object at 0x00000184B9332B38>,,,,,,,,,,1527979334.636,,,,119620.0859375,119450.796875,357.5199890136719
1527979334.6360998,,,,,<itemEquip.itemEquip object at 0x00000184B9A0E550>,,,,,,,,,1527979334.6360998,,,,119620.0859375,119450.796875,357.5199890136719
1527979334.6362,,,,,,<itemPickup.itemPickup object at 0x00000184B9D323C8>,,,,,,,,1527979334.6362,,,,119620.0859375,119450.796875,357.5199890136719
1527979334.6362998,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B6EDA0>,,,,,,,1527979334.6362998,,,,119620.0859375,119450.796875,357.5199890136719
1527979342.132,,,,,,<itemPickup.itemPickup object at 0x00000184B9D32AC8>,,,,,,,,1527979342.132,,,,120344.2734375,119813.3359375,357.5199890136719
1527979342.133,,,,<itemDrop.itemDrop object at 0x00000184B9332DD8>,,,,,,,,,,1527979342.133,,,,120344.2734375,119813.3359375,357.5199890136719
1527979342.1330998,,,,,<itemEquip.itemEquip object at 0x00000184B9A0E6A0>,,,,,,,,,1527979342.1330998,,,,120344.2734375,119813.3359375,357.5199890136719
1527979342.1332,,,,,,<itemPickup.itemPickup object at 0x00000184B9D32B38>,,,,,,,,1527979342.1332,,,,120344.2734375,119813.3359375,357.5199890136719
1527979342.1332998,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B72550>,,,,,,,1527979342.1332998,,,,120344.2734375,119813.3359375,357.5199890136719
1527979342.714,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA580C88>,,,,1527979342.714,,,,120342.84375,119813.3359375,357.5199890136719
1527979344.047,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B72668>,,,,,,,1527979344.047,,,,120374.7578125,119801.875,357.5199890136719
1527979344.048,,,,<itemDrop.itemDrop object at 0x00000184B9332E48>,,,,,,,,,,1527979344.048,,,,120374.7578125,119801.875,357.5199890136719
1527979344.0481,,,,,<itemEquip.itemEquip object at 0x00000184B9A0E710>,,,,,,,,,1527979344.0481,,,,120374.7578125,119801.875,357.5199890136719
1527979344.0482001,,,,,,<itemPickup.itemPickup object at 0x00000184B9D32F98>,,,,,,,,1527979344.0482001,,,,120374.7578125,119801.875,357.5199890136719
