,armorDestroy,elapsedTime,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swim,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979216.088,,175.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B477973CF8>,,0.0,,,1527979216.088,,,,396826.1875,289874.03125,764.7899780273438
1527979226.095,,185.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B477979CF8>,,0.0,,,1527979226.095,,,,398866.1875,291427.59375,394.1499938964844
1527979226.833,,,,,,,<itemPickup.itemPickup object at 0x000001B477176320>,,,,,,0.0,,,1527979226.833,,,,398866.1875,291427.59375,394.1499938964844
1527979234.851,,,,,,,<itemPickup.itemPickup object at 0x000001B4771805C0>,,,,,,0.0,,,1527979234.851,,,,399180.5625,291783.59375,394.1499938964844
1527979235.141,,,,,,,<itemPickup.itemPickup object at 0x000001B4771806A0>,,,,,,0.0,,,1527979235.141,,,,399180.5625,291783.59375,394.1499938964844
1527979236.083,,194.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B47797CBE0>,,0.0,,,1527979236.083,,,,399180.5625,291783.59375,394.1499938964844
1527979236.146,,,,,,,<itemPickup.itemPickup object at 0x000001B477180B00>,,,,,,0.0,,,1527979236.146,,,,399180.5625,291783.59375,394.1499938964844
1527979246.08,,204.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B477982AC8>,,0.0,,,1527979246.08,,,,398812.90625,291739.59375,744.1199951171875
1527979249.628,,,,,,,<itemPickup.itemPickup object at 0x000001B476DDC4E0>,,,,,,0.0,,,1527979249.628,,,,398980.75,291997.65625,744.1199951171875
1527979256.137,,214.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B477987940>,,0.0,,,1527979256.137,,,,398988.0,291459.5625,744.1199951171875
1527979266.093,,224.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B47798C7F0>,,0.0,,,1527979266.093,,,,398509.75,292092.84375,394.1499938964844
